id,title,type,genres,averageRating,numVotes,releaseYear
tt1017460,Splice,movie,"Horror, Sci-Fi",5.8,104593.0,2009.0
tt1017464,The Tortured,movie,"Horror, Thriller",5.4,8464.0,2010.0
tt10182822,Loro,movie,"Biography, Drama",6.7,7738.0,2018.0
tt10183816,Dangerous Lies,movie,"Crime, Mystery, Thriller",5.4,19482.0,2020.0
tt10187208,A Boy Called Christmas,movie,"Adventure, Drama, Family",6.7,29389.0,2021.0
tt1018765,Our Brand Is Crisis,movie,"Comedy, Drama",6.1,23719.0,2015.0
tt10187680,Forensic,movie,"Crime, Mystery, Thriller",6.8,6492.0,2020.0
tt1018785,The Sisterhood of the Traveling Pants 2,movie,"Comedy, Drama, Romance",6.2,31367.0,2008.0
tt1018818,Assassination of a High School President,movie,"Comedy, Crime, Mystery",6.2,16529.0,2008.0
tt10189300,Lunana: A Yak in the Classroom,movie,"Drama, Family",7.5,7729.0,2019.0
tt10189514,Soorarai Pottru,movie,Drama,8.7,127448.0,2020.0
tt10192406,Causeway,movie,Drama,6.6,25073.0,2022.0
tt10192704,My True Fairytale,movie,"Drama, Mystery",5.4,7120.0,2021.0
tt1019452,A Serious Man,movie,"Comedy, Drama",7.0,154129.0,2009.0
tt10196398,Bye Bye Morons,movie,"Comedy, Drama",6.6,7434.0,2020.0
tt10196464,Ramprasad Ki Tehrvi,movie,"Comedy, Drama",7.4,6510.0,2019.0
tt10199586,Atlantics,movie,"Drama, Fantasy, Mystery",6.7,10899.0,2019.0
tt10199590,Les Misérables,movie,"Crime, Drama, Thriller",7.6,29467.0,2019.0
tt10199640,Beanpole,movie,"Drama, War",7.2,12681.0,2019.0
tt10199914,The Boys in the Band,movie,Drama,6.8,18866.0,2020.0
tt1020055,Night Train,movie,"Crime, Horror, Mystery",5.7,10070.0,2009.0
tt1020072,Selma,movie,"Biography, Drama, History",7.5,97466.0,2014.0
tt1020530,Eden Lake,movie,"Horror, Thriller",6.7,101935.0,2008.0
tt1020543,Infestation,movie,"Action, Adventure, Comedy",5.8,9972.0,2009.0
tt1020558,Centurion,movie,"Action, Drama, History",6.3,88039.0,2010.0
tt1020773,Certified Copy,movie,"Drama, Romance",7.2,27908.0,2010.0
tt10208198,"The Gangster, the Cop, the Devil",movie,"Action, Crime, Thriller",7.0,28524.0,2019.0
tt1020885,Vampire Killers,movie,"Action, Comedy, Fantasy",5.1,21277.0,2009.0
tt1020937,Awarapan,movie,"Action, Crime, Drama",7.4,8598.0,2007.0
tt1020938,Babies,movie,Documentary,7.0,7530.0,2010.0
tt1021004,Egg,movie,Drama,6.5,5828.0,2007.0
tt10214826,Agent Sai Srinivasa Athreya,movie,"Comedy, Crime, Mystery",8.3,17996.0,2019.0
tt10223460,Marry Me,movie,"Comedy, Music, Romance",6.1,46158.0,2022.0
tt1022603,500 Days of Summer,movie,"Comedy, Drama, Romance",7.7,588629.0,2009.0
tt10228134,Jolt,movie,"Action, Comedy, Crime",5.6,37246.0,2021.0
tt10228168,First Love,movie,"Action, Comedy, Crime",6.7,8475.0,2019.0
tt10229558,The Dark and the Wicked,movie,Horror,6.1,26123.0,2020.0
tt10230414,Serious Men,movie,"Comedy, Drama",6.8,8462.0,2020.0
tt10230422,Class of '83,movie,"Crime, Drama, Thriller",5.8,6108.0,2020.0
tt10230426,Mrs. Serial Killer,movie,"Crime, Drama, Thriller",4.0,19305.0,2020.0
tt10230994,Beckett,movie,"Action, Crime, Drama",5.7,29572.0,2021.0
tt1023111,Never Back Down,movie,"Action, Drama, Sport",6.5,108875.0,2008.0
tt10233718,Vadh,movie,"Crime, Drama, Thriller",7.2,6935.0,2022.0
tt1023441,Coco Chanel & Igor Stravinsky,movie,"Drama, Music, Romance",6.3,7162.0,2009.0
tt1023481,Step Up 2: The Streets,movie,"Drama, Music, Romance",6.2,92848.0,2008.0
tt1023490,Il Divo,movie,"Biography, Drama",7.2,19746.0,2008.0
tt1023500,Doghouse,movie,"Comedy, Horror, Sci-Fi",6.0,23198.0,2009.0
tt10236164,The Girl with the Needle,movie,"Crime, Drama, History",7.5,13463.0,2024.0
tt10242388,Last Seen Alive,movie,"Action, Crime, Drama",5.7,33550.0,2022.0
tt1024255,Wild Child,movie,Comedy,6.1,66319.0,2008.0
tt10243678,Chopsticks,movie,"Comedy, Drama",6.5,5407.0,2019.0
tt10243992,I'm Your Woman,movie,"Crime, Drama",6.2,10305.0,2020.0
tt10245072,Salem's Lot,movie,"Horror, Thriller",5.6,33347.0,2024.0
tt1024648,Argo,movie,"Biography, Drama, History",7.7,651788.0,2012.0
tt1024715,Choke,movie,"Comedy, Drama",6.4,34289.0,2008.0
tt1024942,Just Another Love Story,movie,"Crime, Drama, Thriller",7.1,5039.0,2007.0
tt1024943,Om Shanti Om,movie,"Action, Comedy, Drama",6.8,52355.0,2007.0
tt1025100,Gemini Man,movie,"Action, Sci-Fi, Thriller",5.7,127578.0,2019.0
tt10262380,Boys from County Hell,movie,"Comedy, Horror, Thriller",5.9,5596.0,2020.0
tt10262648,Compartment Number 6,movie,"Drama, Romance",7.2,17225.0,2021.0
tt10263320,Enes Batur: Gerçek Kahraman,movie,Comedy,1.4,10012.0,2019.0
tt10265034,Land,movie,"Adventure, Drama",6.7,16903.0,2021.0
tt10268488,The Greatest Beer Run Ever,movie,"Adventure, Drama, War",6.8,32953.0,2022.0
tt10272386,The Father,movie,"Drama, Mystery",8.2,212049.0,2020.0
tt10272534,Lux Æterna,movie,"Drama, Thriller",6.2,8133.0,2019.0
tt10274284,Girl Lost: A Hollywood Story,movie,"Drama, Thriller",5.3,9871.0,2020.0
tt10275534,To Catch a Killer,movie,"Action, Crime, Drama",6.6,51274.0,2023.0
tt10276470,Work It,movie,"Comedy, Music",6.1,16805.0,2020.0
tt10276482,Love Again,movie,"Comedy, Drama, Romance",5.9,17322.0,2023.0
tt1027718,Wall Street: Money Never Sleeps,movie,Drama,6.2,108202.0,2010.0
tt1027820,Asylum Blackout,movie,"Horror, Thriller",5.6,5515.0,2011.0
tt1027862,Swing Vote,movie,"Comedy, Drama",6.1,19888.0,2008.0
tt10279362,French Exit,movie,"Comedy, Drama",5.9,9313.0,2020.0
tt10279472,The Black Demon,movie,"Action, Drama, Horror",3.7,10357.0,2023.0
tt10280276,Coolie No. 1,movie,"Action, Comedy, Romance",4.2,74506.0,2020.0
tt10280296,Sardar Udham,movie,"Crime, Drama, History",8.3,49063.0,2021.0
tt1028528,Death Proof,movie,"Drama, Thriller",7.0,323954.0,2007.0
tt1028532,Hachi: A Dog's Tale,movie,"Biography, Drama, Family",8.1,327291.0,2009.0
tt1028576,Secretariat,movie,"Biography, Drama, Family",7.2,31562.0,2010.0
tt10287954,Rose Island,movie,"Adventure, Biography, Comedy",7.0,26299.0,2020.0
tt10288566,Another Round,movie,"Comedy, Drama",7.7,211937.0,2020.0
tt1029120,Henry Poole Is Here,movie,"Comedy, Drama",6.4,13238.0,2008.0
tt1029134,Birds of America,movie,"Comedy, Drama",6.0,5638.0,2008.0
tt1029231,Krrish 3,movie,"Action, Sci-Fi",5.4,26675.0,2013.0
tt1029234,Martyrs,movie,Horror,7.0,113355.0,2008.0
tt1029235,Max Manus: Man of War,movie,"Action, Biography, Crime",7.3,30766.0,2008.0
tt1029241,Vinyan,movie,"Drama, Horror, Thriller",5.2,6141.0,2008.0
tt10293406,The Power of the Dog,movie,"Drama, Western",6.8,199988.0,2021.0
tt1029360,Poltergeist,movie,"Fantasy, Horror, Thriller",4.9,63094.0,2015.0
tt10295212,Shershaah,movie,"Action, Biography, Drama",8.3,132175.0,2021.0
tt10298810,Lightyear,movie,"Action, Adventure, Animation",6.1,130441.0,2022.0
tt10298840,Strange World,movie,"Action, Adventure, Animation",5.7,48567.0,2022.0
tt10300570,Kadaisi Vivasayi,movie,Drama,8.7,6040.0,2021.0
tt10303324,Survive the Night,movie,"Action, Drama, Thriller",4.0,12200.0,2020.0
tt10303430,Sightless,movie,"Drama, Mystery, Thriller",5.5,10826.0,2020.0
tt10304142,Amsterdam,movie,"Comedy, Drama, History",6.1,100236.0,2022.0
tt10307440,The Decline,movie,"Action, Thriller",6.0,10258.0,2020.0
tt10308928,Force of Nature,movie,"Action, Adventure, Crime",4.6,14036.0,2020.0
tt10309552,12 Hour Shift,movie,"Comedy, Horror, Thriller",5.5,5476.0,2020.0
tt10309902,Chehre,movie,"Drama, Mystery, Thriller",6.2,28294.0,2021.0
tt10309906,Shubh Mangal Zyada Saavdhan,movie,"Comedy, Crime, Romance",5.8,10894.0,2020.0
tt10310140,Fatman,movie,"Action, Adventure, Comedy",5.9,32132.0,2020.0
tt1031241,From Time to Time,movie,"Adventure, Drama, Fantasy",6.7,6455.0,2009.0
tt1031280,Splinter,movie,"Crime, Horror, Sci-Fi",6.1,42429.0,2008.0
tt10314450,Becky,movie,"Action, Crime, Drama",6.1,27358.0,2020.0
tt1031969,The Rocker,movie,"Comedy, Music",6.2,40674.0,2008.0
tt10320050,Brother in Love,movie,Comedy,7.0,8420.0,2019.0
tt10322274,Schumacher,movie,"Biography, Documentary, Sport",7.4,26601.0,2021.0
tt10323676,The Contractor,movie,"Action, Drama, Thriller",5.8,32448.0,2022.0
tt10324122,Secret Society of Second Born Royals,movie,"Action, Adventure, Comedy",5.0,6677.0,2020.0
tt10324144,Article 15,movie,"Crime, Drama, Mystery",8.1,38341.0,2019.0
tt10327252,The Forever Purge,movie,"Action, Crime, Horror",5.4,46329.0,2021.0
tt1032751,The Warrior's Way,movie,"Action, Drama, Fantasy",6.2,27656.0,2010.0
tt1032755,RocknRolla,movie,"Action, Crime, Thriller",7.2,270348.0,2008.0
tt1032815,"I Love You, Beth Cooper",movie,"Adventure, Comedy, Family",5.3,38377.0,2009.0
tt1032819,Powder Blue,movie,"Action, Crime, Drama",6.2,15557.0,2009.0
tt1032821,Tyson,movie,"Biography, Documentary, Sport",7.4,13073.0,2008.0
tt1032846,"4 Months, 3 Weeks and 2 Days",movie,Drama,7.9,64623.0,2007.0
tt1032856,The Band's Visit,movie,"Comedy, Drama, Music",7.5,14419.0,2007.0
tt10329134,Your Name Engraved Herein,movie,"Drama, Romance",7.3,8814.0,2020.0
tt10329614,Censor,movie,"Horror, Mystery, Thriller",6.0,21625.0,2021.0
tt10332588,Finding 'Ohana,movie,"Action, Adventure, Comedy",6.1,12155.0,2021.0
tt10333912,Gulabo Sitabo,movie,"Comedy, Drama",6.3,13809.0,2020.0
tt10334148,Blithe Spirit,movie,"Comedy, Fantasy, Romance",5.4,9074.0,2020.0
tt1033483,Kandisha,movie,"Crime, Fantasy, Horror",5.0,10547.0,2008.0
tt1033575,The Descendants,movie,"Comedy, Drama",7.3,256101.0,2011.0
tt1033643,What Happens in Vegas,movie,"Comedy, Romance",6.1,191648.0,2008.0
tt10339052,Best Sellers,movie,"Comedy, Drama",6.2,7084.0,2021.0
tt1034032,Gamer,movie,"Action, Sci-Fi, Thriller",5.7,141809.0,2009.0
tt10340562,Etharkkum Thunindhavan,movie,"Action, Crime, Drama",6.4,13799.0,2022.0
tt10341034,Black Box,movie,"Drama, Mystery, Thriller",7.2,17765.0,2021.0
tt10342228,The Shipment,movie,"Action, Crime, Drama",3.5,6194.0,2021.0
tt1034302,The Cry of the Owl,movie,"Drama, Mystery, Thriller",5.9,5345.0,2009.0
tt10343028,Armageddon Time,movie,Drama,6.5,17218.0,2022.0
tt1034303,Defiance,movie,"Action, Drama, History",7.1,158524.0,2008.0
tt1034306,Dorothy Mills,movie,"Drama, Horror, Mystery",6.0,6142.0,2008.0
tt1034314,Iron Sky,movie,"Action, Adventure, Comedy",5.9,97574.0,2012.0
tt1034325,Phoebe in Wonderland,movie,Drama,7.0,8164.0,2008.0
tt1034331,Righteous Kill,movie,"Crime, Mystery, Thriller",6.0,93851.0,2008.0
tt1034385,Cold Skin,movie,"Action, Fantasy, Horror",6.0,19026.0,2017.0
tt1034389,The Eagle,movie,"Action, Adventure, Drama",6.2,75899.0,2011.0
tt1034415,Suspiria,movie,"Drama, Fantasy, Horror",6.7,99541.0,2018.0
tt10344522,Four Good Days,movie,Drama,6.6,14893.0,2020.0
tt10345590,How I Became a Super Hero,movie,"Action, Adventure, Comedy",5.8,6366.0,2020.0
tt10350626,Gunjan Saxena: The Kargil Girl,movie,"Action, Biography, Drama",5.5,35906.0,2020.0
tt10350922,Laxmii,movie,"Action, Comedy, Horror",2.5,59295.0,2020.0
tt10351180,Bad Boy,movie,"Comedy, Drama, Romance",6.6,8606.0,2023.0
tt1035730,A Woman in Berlin,movie,"Biography, Drama, History",7.0,7207.0,2008.0
tt1035736,Coco Before Chanel,movie,"Biography, Drama",6.6,42942.0,2009.0
tt10358198,The Dinner Party,movie,"Horror, Thriller",4.2,7924.0,2020.0
tt10360772,My Best Friend Anne Frank,movie,Drama,6.3,6028.0,2021.0
tt10360862,The Man Who Sold His Skin,movie,Drama,6.9,7467.0,2020.0
tt10362466,After We Collided,movie,"Drama, Romance",5.1,41541.0,2020.0
tt10362566,The Exorcism of God,movie,"Drama, Horror, Thriller",5.3,5800.0,2021.0
tt10364034,"Miraculous: Ladybug & Cat Noir, the Movie",movie,"Action, Adventure, Animation",6.1,7466.0,2023.0
tt10365998,Infinity Pool,movie,"Crime, Horror, Mystery",6.0,67728.0,2023.0
tt10366206,John Wick: Chapter 4,movie,"Action, Crime, Thriller",7.6,375081.0,2023.0
tt10366460,CODA,movie,"Comedy, Drama, Music",8.0,177722.0,2021.0
tt10366514,Eiffel,movie,"Biography, Drama, History",6.2,8358.0,2021.0
tt10370710,The Worst Person in the World,movie,"Comedy, Drama, Romance",7.7,110344.0,2021.0
tt10370812,The Settlers,movie,"Crime, Drama, History",6.9,5843.0,2023.0
tt1037218,Flashbacks of a Fool,movie,Drama,6.8,13155.0,2008.0
tt10375106,Mandibles,movie,"Comedy, Fantasy",6.6,7093.0,2020.0
tt1037705,The Book of Eli,movie,"Action, Adventure, Drama",6.8,350819.0,2010.0
tt1037850,Secret,movie,"Drama, Music, Romance",7.5,9603.0,2007.0
tt1038043,Mammoth,movie,"Drama, Romance",6.8,10618.0,2009.0
tt10384744,Heroic Losers,movie,"Adventure, Comedy, Crime",7.2,13530.0,2019.0
tt1038686,Legion,movie,"Action, Fantasy, Horror",5.3,115949.0,2010.0
tt1038919,The Bounty Hunter,movie,"Action, Comedy, Romance",5.5,137134.0,2010.0
tt1038988,REC,movie,"Horror, Mystery, Thriller",7.4,206686.0,2007.0
tt10393870,Jayeshbhai Jordaar,movie,"Comedy, Drama",6.0,44194.0,2022.0
tt10394738,I Am Greta,movie,"Biography, Documentary",7.5,8479.0,2020.0
tt1039647,The Union: The Business Behind Getting High,movie,Documentary,8.2,7873.0,2007.0
tt1039652,The Zone,movie,"Drama, Thriller",7.0,5748.0,2007.0
tt1039960,Estomago: A Gastronomic Story,movie,"Comedy, Crime, Drama",7.8,9236.0,2007.0
tt10399608,Piggy,movie,"Drama, Horror, Thriller",6.2,14904.0,2022.0
tt10403420,Terrifier 2,movie,Horror,6.1,72542.0,2022.0
tt10404944,The Stronghold,movie,"Action, Crime, Drama",6.9,14757.0,2020.0
tt10406596,You Are Not My Mother,movie,"Drama, Horror",5.8,6523.0,2021.0
tt10407272,"Someone, Somewhere",movie,"Comedy, Drama, Romance",6.6,5718.0,2019.0
tt10409498,Only the Animals,movie,"Crime, Drama, Mystery",7.1,8495.0,2019.0
tt1041829,The Proposal,movie,"Comedy, Drama, Romance",6.8,379804.0,2009.0
tt10418662,Awake,movie,"Action, Adventure, Drama",4.9,27637.0,2021.0
tt1042877,Cadillac Records,movie,"Biography, Drama, Music",7.0,23804.0,2008.0
tt1043451,Delhi-6,movie,Drama,6.2,8702.0,2009.0
tt1043726,The Legend of Hercules,movie,"Action, Adventure, Fantasy",4.3,57074.0,2014.0
tt1043842,Appleseed: Ex Machina,movie,"Action, Adventure, Animation",7.0,9954.0,2007.0
tt10441806,The Way We Are,movie,"Comedy, Drama, Romance",5.6,6082.0,2020.0
tt10449276,Get Away,movie,"Comedy, Horror",5.3,6801.0,2024.0
tt10451852,Nine Days,movie,"Drama, Fantasy",6.8,12932.0,2020.0
tt10451914,Outside the Wire,movie,"Action, Adventure, Fantasy",5.4,46757.0,2021.0
tt1045655,The Haunting of Molly Hartley,movie,"Drama, Horror, Thriller",3.9,10298.0,2008.0
tt1045658,Silver Linings Playbook,movie,"Comedy, Drama, Romance",7.7,758702.0,2012.0
tt1045670,Happy-Go-Lucky,movie,"Comedy, Drama, Romance",7.0,41810.0,2008.0
tt10456740,Lost Bullet,movie,"Action, Crime, Thriller",6.3,14818.0,2020.0
tt10457128,Summer of 85,movie,"Drama, Romance",6.9,14813.0,2020.0
tt1045772,I Love You Phillip Morris,movie,"Biography, Comedy, Crime",6.6,101613.0,2009.0
tt1045778,Year One,movie,Comedy,4.9,106305.0,2009.0
tt1046163,My Best Friend's Girl,movie,"Comedy, Romance",5.8,47308.0,2008.0
tt1046173,G.I. Joe: The Rise of Cobra,movie,"Action, Adventure, Sci-Fi",5.7,217913.0,2009.0
tt10463030,Bhoot: Part One - The Haunted Ship,movie,"Horror, Mystery, Thriller",5.4,6137.0,2020.0
tt1046947,Last Chance Harvey,movie,"Drama, Romance",6.6,22886.0,2008.0
tt1046997,Miracle at St. Anna,movie,"Action, Drama, War",6.1,19411.0,2008.0
tt1047011,Unfinished Song,movie,"Comedy, Drama, Music",6.9,8107.0,2012.0
tt10472102,Karakomik Filmler: Emanet,movie,Comedy,5.6,8177.0,2020.0
tt10473036,The Amazing Maurice,movie,"Adventure, Animation, Comedy",6.2,6168.0,2022.0
tt1047494,Meet the Browns,movie,"Comedy, Drama, Romance",4.6,7469.0,2008.0
tt1047540,Parental Guidance,movie,"Comedy, Family",6.0,27130.0,2012.0
tt10477558,Violet Evergarden: Eternity and the Auto Memory Doll,movie,"Animation, Drama, Family",7.5,7511.0,2019.0
tt1048171,Seraphine,movie,"Biography, Drama",7.4,6650.0,2008.0
tt10481868,Black Christmas,movie,"Horror, Mystery, Thriller",3.5,20753.0,2019.0
tt10483386,Mumbai Saga,movie,"Action, Crime, History",5.8,10053.0,2021.0
tt1049405,The Other End of the Line,movie,"Comedy, Drama, Family",6.1,6397.0,2007.0
tt1049413,Up,movie,"Adventure, Animation, Comedy",8.3,1178357.0,2009.0
tt1050160,The Machine Girl,movie,"Action, Comedy, Horror",5.9,10963.0,2008.0
tt10505316,Lost Illusions,movie,"Drama, Romance",7.4,7064.0,2021.0
tt10505918,L2: Empuraan,movie,"Action, Crime, Thriller",6.4,9827.0,2025.0
tt10514222,Ma Rainey's Black Bottom,movie,"Drama, Music",6.9,59316.0,2020.0
tt10515086,The Blue Elephant 2,movie,"Crime, Drama, Horror",8.0,11534.0,2019.0
tt10515526,Lootcase,movie,"Comedy, Crime",7.5,19056.0,2020.0
tt10515864,Furioza,movie,"Action, Crime, Drama",6.3,6167.0,2021.0
tt10515988,Paranormal Activity: Next of Kin,movie,"Horror, Mystery, Thriller",5.3,18275.0,2021.0
tt1051904,Goosebumps,movie,"Adventure, Comedy, Fantasy",6.3,98766.0,2015.0
tt1051906,The Invisible Man,movie,"Drama, Horror, Mystery",7.1,270385.0,2020.0
tt1051907,For Love and Honor,movie,"Crime, Drama",7.8,24930.0,2007.0
tt10521092,The Forgotten Battle,movie,"Action, Adventure, War",7.1,39089.0,2020.0
tt10521144,Nightbooks,movie,"Family, Fantasy, Horror",5.8,11031.0,2021.0
tt10525672,Silver Skates,movie,"Adventure, Drama, Romance",7.1,8291.0,2020.0
tt1053424,Repo Men,movie,"Action, Sci-Fi, Thriller",6.3,112559.0,2010.0
tt10534500,#Home,movie,"Drama, Family",8.8,16582.0,2021.0
tt1053810,The Big Year,movie,Comedy,6.2,49412.0,2011.0
tt1053859,The Grudge 3,movie,"Horror, Mystery, Thriller",4.6,20204.0,2009.0
tt10539608,The Midnight Sky,movie,"Adventure, Drama, Sci-Fi",5.7,91785.0,2020.0
tt1054122,Goemon,movie,"Action, Drama, History",6.6,5614.0,2009.0
tt10543680,Ginny Weds Sunny,movie,"Comedy, Drama, Romance",5.7,5796.0,2020.0
tt10545296,The Hunger Games: The Ballad of Songbirds & Snakes,movie,"Action, Adventure, Drama",6.7,159345.0,2023.0
tt10545484,Evaru,movie,"Mystery, Thriller",8.1,7979.0,2019.0
tt1054580,Desert Flower,movie,"Biography, Drama",7.3,14851.0,2009.0
tt1054588,Flash of Genius,movie,"Biography, Drama",7.0,18107.0,2008.0
tt1054606,The Imaginarium of Doctor Parnassus,movie,"Adventure, Comedy, Fantasy",6.8,155812.0,2009.0
tt1055292,Life as We Know It,movie,"Comedy, Drama, Romance",6.5,141856.0,2010.0
tt1055300,Painted Skin,movie,"Action, Drama, Fantasy",6.3,5441.0,2008.0
tt1055369,Transformers: Revenge of the Fallen,movie,"Action, Adventure, Sci-Fi",6.0,441037.0,2009.0
tt10554232,Dara of Jasenovac,movie,"Drama, War",8.1,82116.0,2020.0
tt10556022,Unpregnant,movie,"Comedy, Drama",6.5,10496.0,2020.0
tt1056437,The Sky Crawlers,movie,"Animation, Drama, Sci-Fi",6.7,6030.0,2008.0
tt1057500,Invictus,movie,"Biography, Drama, History",7.3,171075.0,2009.0
tt10579952,Master,movie,"Action, Crime, Drama",7.4,86174.0,2021.0
tt1058017,The Invention of Lying,movie,"Comedy, Fantasy, Romance",6.4,153499.0,2009.0
tt1059786,Eagle Eye,movie,"Action, Mystery, Thriller",6.6,198277.0,2008.0
tt10598156,Dhaakad,movie,"Action, Thriller",3.8,12205.0,2022.0
tt1059925,According to Greta,movie,"Drama, Romance",6.1,10534.0,2009.0
tt1059955,The Pixar Story,movie,Documentary,7.7,7226.0,2007.0
tt10600398,We Can Be Heroes,movie,"Action, Animation, Comedy",4.7,18250.0,2020.0
tt1060255,The Horseman,movie,"Action, Crime, Thriller",6.5,5527.0,2008.0
tt1060277,Cloverfield,movie,"Action, Horror, Sci-Fi",7.0,433002.0,2008.0
tt10612922,One Night in Miami...,movie,Drama,7.1,35153.0,2020.0
tt10618286,Mank,movie,"Biography, Drama",6.8,85263.0,2020.0
tt10620868,#Alive,movie,"Action, Drama, Horror",6.3,51425.0,2020.0
tt10627584,The Life Ahead,movie,Drama,6.8,15970.0,2020.0
tt10627720,Ne Zha,movie,"Action, Adventure, Animation",7.4,13145.0,2019.0
tt1063056,From Within,movie,"Horror, Mystery, Thriller",5.6,8136.0,2008.0
tt10633456,Minari,movie,Drama,7.4,103649.0,2020.0
tt10638522,Talk to Me,movie,"Horror, Thriller",7.1,181941.0,2022.0
tt10640346,Babylon,movie,"Comedy, Drama, History",7.1,192790.0,2022.0
tt10642834,The Forty-Year-Old Version,movie,"Comedy, Drama",7.2,5676.0,2020.0
tt10644708,Dhokha,movie,"Crime, Drama, Thriller",6.2,12478.0,2022.0
tt1064744,Dying Breed,movie,"Horror, Thriller",5.3,6455.0,2008.0
tt10648342,Thor: Love and Thunder,movie,"Action, Adventure, Comedy",6.2,431369.0,2022.0
tt10648440,Exit,movie,Comedy,7.0,8171.0,2019.0
tt10648714,Chernobyl: Abyss,movie,"Drama, History",5.2,11020.0,2021.0
tt10649016,Safety,movie,"Biography, Drama, Sport",6.8,5127.0,2020.0
tt1064931,The White Angel,movie,Drama,6.5,7561.0,2007.0
tt1064932,Welcome to the Sticks,movie,"Comedy, Romance",7.1,46293.0,2008.0
tt1065073,Boyhood,movie,Drama,7.9,374932.0,2014.0
tt10651230,The Peasants,movie,"Animation, Drama, History",7.6,8003.0,2023.0
tt10655524,It Ends with Us,movie,"Drama, Romance",6.4,85130.0,2024.0
tt10661710,Born a Champion,movie,"Action, Drama, Sport",6.8,5004.0,2021.0
tt10661848,Jagame Thandhiram,movie,"Action, Crime, Drama",5.8,12752.0,2021.0
tt10665338,Halloween Kills,movie,"Action, Drama, Horror",5.5,103622.0,2021.0
tt10665342,Halloween Ends,movie,"Drama, Horror, Mystery",5.0,78123.0,2022.0
tt1067106,A Christmas Carol,movie,"Adventure, Animation, Comedy",6.8,135516.0,2009.0
tt10675136,Hell House LLC III: Lake of Fire,movie,"Horror, Mystery",5.1,6469.0,2019.0
tt10675724,The Swarm,movie,"Drama, Horror",5.3,8369.0,2020.0
tt1067583,Water for Elephants,movie,"Drama, Romance",6.9,122302.0,2011.0
